label,x0_y0_z0,x0_y0_z0,x0_y0_z0,x1_y1_z1,x1_y1_z1,x1_y1_z1,x2_y2_z2,x2_y2_z2,x2_y2_z2,x3_y3_z3,x3_y3_z3,x3_y3_z3,x4_y4_z4,x4_y4_z4,x4_y4_z4,x5_y5_z5,x5_y5_z5,x5_y5_z5,x6_y6_z6,x6_y6_z6,x6_y6_z6,x7_y7_z7,x7_y7_z7,x7_y7_z7,x8_y8_z8,x8_y8_z8,x8_y8_z8,x9_y9_z9,x9_y9_z9,x9_y9_z9,x10_y10_z10,x10_y10_z10,x10_y10_z10,x11_y11_z11,x11_y11_z11,x11_y11_z11,x12_y12_z12,x12_y12_z12,x12_y12_z12,x13_y13_z13,x13_y13_z13,x13_y13_z13,x14_y14_z14,x14_y14_z14,x14_y14_z14,x15_y15_z15,x15_y15_z15,x15_y15_z15,x16_y16_z16,x16_y16_z16,x16_y16_z16,x17_y17_z17,x17_y17_z17,x17_y17_z17,x18_y18_z18,x18_y18_z18,x18_y18_z18,x19_y19_z19,x19_y19_z19,x19_y19_z19,x20_y20_z20,x20_y20_z20,x20_y20_z20
0,0.7553499937057495,0.842009425163269,-1.7434151686757104e-06,0.5661790370941162,0.7546548843383789,0.03797435015439987,0.42330268025398254,0.6168909072875977,0.023930592462420464,0.3105880618095398,0.5301488041877747,-0.017147541046142578,0.2996719479560852,0.4230174422264099,-0.052164141088724136,0.6957082748413086,0.38572412729263306,0.07341739535331726,0.5571500658988953,0.23542648553848267,0.007050433196127415,0.41066059470176697,0.260466605424881,-0.046050142496824265,0.3413151502609253,0.33732160925865173,-0.0744665190577507,0.7500438690185547,0.3763737380504608,0.007331951055675745,0.5606995224952698,0.20352114737033844,-0.048715993762016296,0.39434242248535156,0.2531166672706604,-0.08017146587371826,0.3354947566986084,0.3450984060764313,-0.09364895522594452,0.7760224938392639,0.39929312467575073,-0.06874791532754898,0.6008141040802002,0.2126375436782837,-0.11913452297449112,0.4243209958076477,0.25625109672546387,-0.1225009560585022,0.34893304109573364,0.3410976529121399,-0.11442828923463821,0.7572708129882812,0.45504847168922424,-0.14525900781154633,0.620557427406311,0.3028733432292938,-0.18769364058971405,0.480114221572876,0.3083633482456207,-0.19085513055324554,0.4005005955696106,0.36436235904693604,-0.18359686434268951
0,0.7419312000274658,0.843502402305603,-1.6396746786995209e-06,0.5517188310623169,0.7471517324447632,0.027421895414590836,0.41974106431007385,0.6137186288833618,0.01010588277131319,0.3131001591682434,0.5282224416732788,-0.031659502536058426,0.29473876953125,0.41991567611694336,-0.06731878221035004,0.6931307911872864,0.383689284324646,0.06838012486696243,0.5542383790016174,0.23949676752090454,1.7388454580213875e-05,0.4014163017272949,0.2662871479988098,-0.05553524196147919,0.3274945616722107,0.34337538480758667,-0.08430306613445282,0.7470851540565491,0.3748254179954529,0.009095074608922005,0.5576863884925842,0.20378029346466064,-0.04869084805250168,0.3888276517391205,0.2554070055484772,-0.08177356421947479,0.32964026927948,0.34545987844467163,-0.09629543870687485,0.7709948420524597,0.39856234192848206,-0.061253342777490616,0.5947165489196777,0.21007947623729706,-0.11594587564468384,0.4173646569252014,0.251684308052063,-0.12270539253950119,0.34460270404815674,0.33754080533981323,-0.11535537242889404,0.7507689595222473,0.456381618976593,-0.13248413801193237,0.6093695163726807,0.30011337995529175,-0.1767124980688095,0.4700499176979065,0.30191662907600403,-0.1805814504623413,0.39432835578918457,0.3570210933685303,-0.1733989268541336
0,0.7290249466896057,0.8297100067138672,-1.729739437905664e-06,0.5502924919128418,0.7557933330535889,0.006662213709205389,0.4105364978313446,0.6197203993797302,-0.017574697732925415,0.2983260750770569,0.531847357749939,-0.06068846583366394,0.28651419281959534,0.4302361011505127,-0.09578878432512283,0.698817789554596,0.3730057179927826,0.03934819996356964,0.5471014380455017,0.2259429693222046,-0.03353928402066231,0.39555859565734863,0.25168368220329285,-0.0880386009812355,0.325762540102005,0.33865392208099365,-0.11388273537158966,0.7461837530136108,0.36235037446022034,-0.005519455764442682,0.5436266660690308,0.1949397623538971,-0.06402356922626495,0.37555283308029175,0.2495822310447693,-0.09354152530431747,0.31679993867874146,0.3470594882965088,-0.10276097059249878,0.760584831237793,0.3823358118534088,-0.06173662096261978,0.5700457096099854,0.20246432721614838,-0.11714901775121689,0.39554262161254883,0.25189918279647827,-0.12255392223596573,0.32630860805511475,0.3449886739253998,-0.11181002855300903,0.7246072888374329,0.4359302520751953,-0.11989286541938782,0.5721787810325623,0.2883352041244507,-0.16649283468723297,0.4332955777645111,0.29887738823890686,-0.17050912976264954,0.36159878969192505,0.36104708909988403,-0.15995648503303528
0,0.7328471541404724,0.8293909430503845,-1.7091747395170387e-06,0.54593825340271,0.74913489818573,0.02809036523103714,0.4116080403327942,0.6149433255195618,0.015303432941436768,0.29936614632606506,0.5331596732139587,-0.02096555195748806,0.2807190418243408,0.4311843812465668,-0.05048701539635658,0.701672375202179,0.3779272437095642,0.0731223076581955,0.5502166748046875,0.2352394312620163,0.014629049226641655,0.4029639959335327,0.26072531938552856,-0.03435324504971504,0.33106639981269836,0.34088659286499023,-0.06001032143831253,0.751686692237854,0.3644239902496338,0.01751130446791649,0.5488913655281067,0.20171357691287994,-0.029679156839847565,0.3854638338088989,0.24793672561645508,-0.06203077733516693,0.3236815929412842,0.33962589502334595,-0.07751993089914322,0.7701095938682556,0.3819454312324524,-0.048048123717308044,0.5768422484397888,0.2022770494222641,-0.09441015124320984,0.40695279836654663,0.2465466856956482,-0.10266529023647308,0.33408308029174805,0.33276256918907166,-0.09816066920757294,0.7392563819885254,0.43305930495262146,-0.11402100324630737,0.5808983445167542,0.28830021619796753,-0.1550597846508026,0.4431208074092865,0.3001942038536072,-0.16003328561782837,0.36784976720809937,0.35980096459388733,-0.15373104810714722
0,0.7297191023826599,0.8399975299835205,-1.715777329991397e-06,0.5537275671958923,0.7569267749786377,0.010299811139702797,0.41714441776275635,0.6170573830604553,-0.009255035780370235,0.30698928236961365,0.5306183695793152,-0.04746994376182556,0.2885211408138275,0.429795503616333,-0.07686677575111389,0.7027302980422974,0.3722299337387085,0.04615355283021927,0.550605833530426,0.2301892340183258,-0.022515583783388138,0.3971784710884094,0.26098930835723877,-0.0773443952202797,0.3226655423641205,0.3463035821914673,-0.10542470216751099,0.7485082745552063,0.36135682463645935,0.0009309441666118801,0.5448718667030334,0.19832931458950043,-0.053935956209897995,0.3747538924217224,0.24937081336975098,-0.08586104959249496,0.3091434836387634,0.34314095973968506,-0.09955263137817383,0.7644348740577698,0.381632000207901,-0.05510864779353142,0.5703043937683105,0.2054516226053238,-0.10556967556476593,0.3943035304546356,0.24877208471298218,-0.1136615052819252,0.31774455308914185,0.33627671003341675,-0.10796528309583664,0.7334152460098267,0.4384406805038452,-0.11329194158315659,0.5817838907241821,0.29634296894073486,-0.15698212385177612,0.4397711753845215,0.30255597829818726,-0.16410338878631592,0.36053338646888733,0.35864052176475525,-0.15849116444587708
0,0.7297191023826599,0.8399975299835205,-1.715777329991397e-06,0.5537275671958923,0.7569267749786377,0.010299811139702797,0.41714441776275635,0.6170573830604553,-0.009255035780370235,0.30698928236961365,0.5306183695793152,-0.04746994376182556,0.2885211408138275,0.429795503616333,-0.07686677575111389,0.7027302980422974,0.3722299337387085,0.04615355283021927,0.550605833530426,0.2301892340183258,-0.022515583783388138,0.3971784710884094,0.26098930835723877,-0.0773443952202797,0.3226655423641205,0.3463035821914673,-0.10542470216751099,0.7485082745552063,0.36135682463645935,0.0009309441666118801,0.5448718667030334,0.19832931458950043,-0.053935956209897995,0.3747538924217224,0.24937081336975098,-0.08586104959249496,0.3091434836387634,0.34314095973968506,-0.09955263137817383,0.7644348740577698,0.381632000207901,-0.05510864779353142,0.5703043937683105,0.2054516226053238,-0.10556967556476593,0.3943035304546356,0.24877208471298218,-0.1136615052819252,0.31774455308914185,0.33627671003341675,-0.10796528309583664,0.7334152460098267,0.4384406805038452,-0.11329194158315659,0.5817838907241821,0.29634296894073486,-0.15698212385177612,0.4397711753845215,0.30255597829818726,-0.16410338878631592,0.36053338646888733,0.35864052176475525,-0.15849116444587708
0,0.742196261882782,0.8372275233268738,-1.7696870600047987e-06,0.5568553805351257,0.7604153156280518,0.010768773034214973,0.42085734009742737,0.6197010278701782,-0.009500867687165737,0.307616263628006,0.5345062017440796,-0.0497869998216629,0.2921767234802246,0.43497705459594727,-0.08107102662324905,0.706612229347229,0.37557852268218994,0.05219239369034767,0.5545856356620789,0.2339818775653839,-0.01946124993264675,0.405886173248291,0.26113632321357727,-0.0760517567396164,0.3331793248653412,0.3490256071090698,-0.10347313433885574,0.752363920211792,0.363638699054718,0.005472143646329641,0.5449327230453491,0.20292222499847412,-0.05042009800672531,0.3798177242279053,0.2517929971218109,-0.08480855077505112,0.31944289803504944,0.35224518179893494,-0.09850122779607773,0.7695327997207642,0.3821761906147003,-0.05269039794802666,0.5712807178497314,0.2073657214641571,-0.1057615652680397,0.3985512852668762,0.251930832862854,-0.11391600221395493,0.32867908477783203,0.3477141857147217,-0.10571887344121933,0.7380934357643127,0.43312105536460876,-0.11291958391666412,0.5839605927467346,0.290662944316864,-0.157969668507576,0.447386771440506,0.2963368594646454,-0.1631172150373459,0.37595421075820923,0.356980562210083,-0.15342183411121368
0,0.7486209273338318,0.8297322392463684,-1.7568610246598837e-06,0.5534679889678955,0.7500592470169067,0.039528753608465195,0.41502270102500916,0.6158008575439453,0.029629206284880638,0.30753472447395325,0.534051239490509,-0.008359495550394058,0.28356847167015076,0.4328609108924866,-0.04032770171761513,0.6800715327262878,0.37302103638648987,0.08427883684635162,0.5327732563018799,0.2292996346950531,0.01894526556134224,0.3895552158355713,0.26221445202827454,-0.035030823200941086,0.32617712020874023,0.34975317120552063,-0.06318403780460358,0.7352269291877747,0.35926875472068787,0.017952371388673782,0.5434525012969971,0.19623321294784546,-0.03735177591443062,0.3775709867477417,0.24752381443977356,-0.07249917089939117,0.32038652896881104,0.346468985080719,-0.08777450025081635,0.7598563432693481,0.37806180119514465,-0.05908145383000374,0.5798578858375549,0.2005409300327301,-0.10973751544952393,0.40236222743988037,0.2475694715976715,-0.11719819158315659,0.3291857838630676,0.33807826042175293,-0.11117885261774063,0.7351666688919067,0.4317726492881775,-0.1365024745464325,0.5867074728012085,0.2909954786300659,-0.18025362491607666,0.4426063299179077,0.30119675397872925,-0.18523889780044556,0.36349207162857056,0.35898151993751526,-0.17821986973285675
0,0.7350823283195496,0.8305591344833374,-1.84399311820016e-06,0.5533720850944519,0.7595153450965881,0.008070431649684906,0.4168301224708557,0.6209690570831299,-0.012723756954073906,0.30824992060661316,0.5310639142990112,-0.05239321291446686,0.28373774886131287,0.4331064224243164,-0.08467654883861542,0.6934218406677246,0.370516300201416,0.03907499462366104,0.53926682472229,0.22921891510486603,-0.03370321914553642,0.3901923894882202,0.2588052749633789,-0.08986611664295197,0.3179013133049011,0.35055607557296753,-0.11697450280189514,0.7466478943824768,0.35897761583328247,-0.005563754588365555,0.5444504022598267,0.19913798570632935,-0.06297623366117477,0.3748721480369568,0.25606977939605713,-0.0936015173792839,0.30952122807502747,0.35745295882225037,-0.10402821749448776,0.7662171721458435,0.3804503381252289,-0.06148320436477661,0.578326940536499,0.2047135978937149,-0.11783098429441452,0.3982580900192261,0.2554238736629486,-0.12682116031646729,0.3221869468688965,0.35284218192100525,-0.11863649636507034,0.7341991066932678,0.43608301877975464,-0.11917956918478012,0.5882576704025269,0.29201215505599976,-0.16854466497898102,0.44569212198257446,0.3050967752933502,-0.17518360912799835,0.3663291335105896,0.37355154752731323,-0.1660802960395813
0,0.7166053056716919,0.8298298716545105,-1.7166929637824069e-06,0.5511071085929871,0.7541042566299438,0.015282579697668552,0.41634315252304077,0.6137154698371887,-0.0033719369675964117,0.3063756823539734,0.5325949192047119,-0.04222973436117172,0.2863820195198059,0.4315881133079529,-0.07349037379026413,0.6917862892150879,0.3694652020931244,0.04664856195449829,0.5478804111480713,0.21949970722198486,-0.02379068173468113,0.3960762619972229,0.2486010193824768,-0.0770309641957283,0.3241443932056427,0.33576512336730957,-0.10343228280544281,0.7404870390892029,0.35950958728790283,-0.004810727201402187,0.5461645126342773,0.19066859781742096,-0.06298653036355972,0.37839648127555847,0.24097707867622375,-0.09474614262580872,0.31556791067123413,0.33647674322128296,-0.10623271763324738,0.7625534534454346,0.3806057274341583,-0.06678839772939682,0.5764723420143127,0.20169152319431305,-0.12160536646842957,0.4028000235557556,0.24451711773872375,-0.12838631868362427,0.3271874487400055,0.33117958903312683,-0.11975917220115662,0.7399401664733887,0.43638285994529724,-0.13017041981220245,0.5866638422012329,0.2906617522239685,-0.17808130383491516,0.44769707322120667,0.2964421510696411,-0.18329043686389923,0.3720228672027588,0.351249098777771,-0.17443600296974182
